amount_usd,payout_method,destination_region,is_batch_payout,account_age_days,prior_successful_payouts,historical_failure_rate,days_since_last_payout,top_rated_status,mop_age_days,mop_verified,recent_bank_change_flag,bank_account_valid,bank_detail_age_days,name_match_score,name_has_special_chars,outcome
542.83,payoneer,EU,1,996,8,0.2,272,0,870,1,0,0,326,0.974,0,FAIL_BANK_VALIDATION
409.94,dlb_bank,SSA,1,599,4,0.095,45,0,784,1,0,1,188,0.702,0,SUCCESS
236.69,payoneer,SSA,0,1743,26,0.092,332,1,187,1,0,1,1749,0.926,0,SUCCESS
51.62,thunes_wallet,SA,0,1289,15,0.008,377,0,1452,1,0,1,1188,0.93,0,SUCCESS
199.27,dlb_bank,EU,0,1510,14,0.038,27,0,429,1,0,1,989,0.838,0,SUCCESS
490.6,dlb_bank,EU,1,1326,13,0.077,213,0,1414,1,1,1,1870,0.825,0,FAIL_MOP
123.81,dlb_bank,SSA,1,1219,15,0.046,59,0,1433,1,0,1,671,0.932,0,SUCCESS
633.04,dlb_bank,SEA,0,2377,32,0.123,66,1,797,1,0,1,1855,0.917,0,SUCCESS
1275.29,dlb_bank,MENA,1,1368,12,0.115,341,0,941,1,0,0,1957,0.957,0,FAIL_AMOUNT_LIMIT
119.64,paypal,LATAM,1,357,4,0.058,33,0,655,0,0,1,1039,0.892,0,FAIL_MOP
130.79,wire,SEA,0,1075,17,0.192,122,1,18,0,0,1,1692,0.898,0,FAIL_MOP
407.31,wire,LATAM,1,2246,29,0.107,109,1,1353,1,1,0,1467,0.812,0,SUCCESS
306.42,thunes_wallet,SA,0,1916,21,0.006,274,1,384,1,0,1,402,0.909,0,SUCCESS
478.51,thunes_wallet,EU,0,1693,29,0.064,344,1,191,1,0,1,1652,0.959,0,SUCCESS
169.77,dlb_bank,NAM,1,2116,26,0.017,262,1,299,1,0,1,1832,0.968,0,SUCCESS
221.03,dlb_bank,SEA,1,782,10,0.078,273,0,260,1,0,1,1094,0.945,0,SUCCESS
347.6,paypal,EU,1,288,9,0.107,310,0,674,1,0,1,1800,1.0,0,SUCCESS
310.04,thunes_wallet,SEA,1,1716,18,0.14,159,1,672,1,0,0,1685,0.749,1,FAIL_BANK_VALIDATION
437.05,thunes_wallet,SSA,0,715,9,0.057,90,0,516,1,0,0,825,0.913,0,SUCCESS
148.16,payoneer,LATAM,1,1349,14,0.025,286,0,216,1,1,1,382,0.683,1,SUCCESS
766.87,paypal,NAM,1,337,2,0.155,210,0,119,1,0,1,1800,0.958,0,FAIL_AMOUNT_LIMIT
76.66,payoneer,SEA,1,2399,23,0.188,195,1,1288,0,0,1,2196,0.84,0,FAIL_MOP
277.04,dlb_bank,NAM,0,1617,15,0.082,12,0,330,0,0,0,2114,0.723,0,FAIL_BANK_VALIDATION
58.42,thunes_wallet,SA,0,998,11,0.067,178,0,752,1,1,1,609,0.754,0,SUCCESS
120.97,paypal,SEA,0,338,4,0.178,85,0,752,1,0,1,1841,0.983,0,SUCCESS
335.32,paypal,EU,1,1861,22,0.168,178,1,401,1,0,1,17,0.984,0,SUCCESS
99.64,wire,NAM,1,2287,28,0.238,369,1,1073,1,0,1,1821,0.985,0,SUCCESS
444.3,thunes_wallet,SEA,1,948,11,0.049,108,0,499,1,0,1,977,0.901,0,SUCCESS
564.93,thunes_wallet,LATAM,0,2206,21,0.1,330,1,330,1,0,1,1797,0.955,0,SUCCESS
452.52,dlb_bank,NAM,1,487,3,0.181,165,0,72,1,1,1,1,0.589,1,FAIL_NAME_MISMATCH
183.6,thunes_wallet,LATAM,1,1565,14,0.019,376,0,1433,1,0,0,1375,0.516,1,FAIL_NAME_MISMATCH
364.86,thunes_wallet,EU,1,1683,16,0.035,190,1,100,1,0,1,461,0.985,0,SUCCESS
120.03,ach,EU,0,1102,9,0.053,354,0,537,0,0,1,1933,0.72,0,FAIL_MOP
248.31,ach,SSA,0,765,10,0.096,267,0,340,1,0,1,370,0.891,0,SUCCESS
431.88,dlb_bank,SA,0,1799,20,0.072,120,1,70,1,0,1,1252,0.58,1,FAIL_NAME_MISMATCH
622.93,dlb_bank,SEA,0,1970,32,0.054,83,1,360,1,0,0,795,0.879,0,SUCCESS
113.18,wise,NAM,1,2139,21,0.141,120,1,355,1,0,1,308,0.897,0,SUCCESS
171.47,paypal,LATAM,1,1295,11,0.147,323,0,1298,1,0,1,201,0.914,0,SUCCESS
296.36,dlb_bank,LATAM,1,831,10,0.101,198,0,1453,1,0,1,1246,0.977,0,SUCCESS
558.11,paypal,SA,1,2275,21,0.268,9,1,217,1,0,1,1614,0.913,0,SUCCESS
380.07,thunes_wallet,NAM,0,977,11,0.085,185,0,1174,1,0,1,1515,0.795,0,SUCCESS
242.48,ach,LATAM,1,1300,5,0.054,92,0,1366,1,0,1,169,0.888,0,SUCCESS
191.06,wise,SA,1,872,14,0.122,266,0,1114,1,0,1,467,0.99,0,SUCCESS
665.35,wise,EU,1,267,2,0.062,245,0,439,1,1,1,542,0.746,0,FAIL_MOP
385.68,dlb_bank,EU,1,1072,11,0.061,179,0,1069,1,0,0,1380,0.652,1,FAIL_BANK_VALIDATION
811.1,thunes_wallet,LATAM,1,1792,20,0.06,386,1,840,1,0,0,1347,0.917,0,FAIL_AMOUNT_LIMIT
171.47,paypal,EU,1,281,0,0.073,396,0,1436,1,0,1,1689,0.929,0,FAIL_BANK_VALIDATION
446.86,thunes_wallet,SA,1,26,0,0.151,185,0,866,1,0,1,954,0.784,0,FAIL_BANK_VALIDATION
713.51,thunes_wallet,NAM,0,1528,17,0.253,29,1,41,0,1,1,704,0.987,0,FAIL_AMOUNT_LIMIT
204.95,ach,NAM,1,1009,13,0.151,17,0,1467,1,0,1,815,0.95,0,SUCCESS
1076.46,paypal,NAM,1,2077,19,0.186,390,1,324,0,0,1,444,0.935,0,FAIL_AMOUNT_LIMIT
264.48,wise,MENA,1,1852,19,0.037,154,1,766,1,1,1,1598,0.861,0,SUCCESS
148.54,wire,EU,1,1964,31,0.002,301,1,176,0,0,1,919,0.581,1,FAIL_NAME_MISMATCH
263.25,payoneer,SA,1,1469,24,0.051,233,1,510,1,0,1,1097,0.968,0,SUCCESS
523.88,wise,SEA,1,838,8,0.051,380,0,1106,1,0,1,1863,0.985,0,SUCCESS
235.37,dlb_bank,SA,1,87,1,0.193,337,0,9,0,0,1,201,0.995,0,FAIL_MOP
232.98,payoneer,EU,1,2112,28,0.011,151,1,827,1,0,1,1057,0.863,0,SUCCESS
289.63,thunes_wallet,NAM,1,386,2,0.158,248,0,1405,1,0,1,766,0.907,0,FAIL_BANK_VALIDATION
305.01,thunes_wallet,EU,1,1834,14,0.009,325,0,19,1,0,1,1270,0.839,0,SUCCESS
245.75,dlb_bank,SA,1,2320,29,0.107,299,1,23,1,0,1,39,0.954,0,SUCCESS
401.46,paypal,SEA,1,1439,21,0.162,275,1,727,1,1,1,1709,0.794,0,SUCCESS
102.83,ach,NAM,1,1486,12,0.066,148,0,1165,1,0,1,1377,0.847,0,SUCCESS
232.72,wise,MENA,0,1656,16,0.193,76,1,120,1,0,1,1373,0.592,1,FAIL_NAME_MISMATCH
1172.12,wise,SA,0,906,13,0.15,397,0,1253,1,0,1,1284,0.94,0,FAIL_AMOUNT_LIMIT
374.28,wire,SA,0,527,2,0.123,75,0,358,1,0,1,174,0.735,0,SUCCESS
728.26,wire,MENA,1,2361,27,0.054,334,1,1144,1,0,0,371,0.988,0,SUCCESS
195.61,dlb_bank,SEA,0,972,4,0.336,26,0,732,1,0,1,1843,0.986,0,SUCCESS
349.85,thunes_wallet,SEA,0,2137,16,0.233,72,1,1249,1,0,1,2131,0.978,0,SUCCESS
382.16,wise,EU,0,412,5,0.1,323,0,14,1,0,1,1186,0.988,0,FAIL_MOP
473.76,dlb_bank,NAM,1,899,8,0.033,382,0,511,1,0,1,577,0.986,0,FAIL_MOP
38.96,thunes_wallet,MENA,1,1109,15,0.114,399,0,1252,1,0,1,805,0.857,0,SUCCESS
326.18,payoneer,NAM,1,1502,18,0.258,291,1,1241,1,0,1,1822,0.44,1,FAIL_NAME_MISMATCH
530.33,wise,EU,1,278,7,0.099,80,0,186,1,1,1,506,0.965,0,SUCCESS
399.06,wise,SA,1,1601,18,0.086,77,1,366,1,0,1,1723,0.602,1,SUCCESS
85.15,ach,LATAM,0,1539,15,0.245,41,0,940,0,0,1,965,0.969,0,FAIL_MOP
125.6,payoneer,LATAM,1,754,3,0.012,12,0,1010,1,0,1,588,0.953,0,SUCCESS
346.99,wise,SA,0,1632,19,0.254,397,1,913,1,0,1,528,0.591,0,FAIL_NAME_MISMATCH
505.32,dlb_bank,EU,1,1359,12,0.043,226,0,420,0,0,1,1366,0.993,0,FAIL_MOP
290.8,wise,SA,1,828,7,0.259,136,0,404,1,0,1,6,0.912,0,SUCCESS
175.71,ach,SA,0,1467,17,0.045,100,1,1270,1,0,1,445,0.645,0,SUCCESS
109.59,paypal,EU,1,1092,11,0.109,389,0,181,1,0,1,1019,0.848,0,SUCCESS
309.63,dlb_bank,EU,1,1871,25,0.111,140,1,686,1,0,1,561,0.973,0,SUCCESS
537.3,payoneer,NAM,1,1598,10,0.031,278,0,1148,1,0,1,265,0.472,1,FAIL_NAME_MISMATCH
564.18,dlb_bank,SA,0,150,5,0.328,350,0,508,1,0,1,1655,0.552,1,FAIL_NAME_MISMATCH
885.25,ach,NAM,0,1690,22,0.077,261,1,79,1,0,1,2161,0.682,0,FAIL_AMOUNT_LIMIT
210.43,wire,NAM,0,1956,21,0.006,98,1,1421,1,0,1,2116,0.942,0,SUCCESS
101.97,dlb_bank,SEA,0,1989,17,0.062,225,1,114,1,0,0,2021,0.341,1,SUCCESS
120.96,wise,SSA,1,1489,16,0.085,198,1,1484,1,0,1,318,0.916,0,SUCCESS
173.16,wise,SSA,1,1344,14,0.103,394,0,1112,1,0,1,328,0.779,0,SUCCESS
30.39,dlb_bank,MENA,1,429,4,0.13,45,0,357,1,0,1,1590,0.771,0,SUCCESS
292.96,payoneer,NAM,0,1979,25,0.132,369,1,864,1,0,1,713,0.793,0,SUCCESS
173.92,wise,NAM,0,2067,28,0.004,110,1,314,1,0,1,160,0.99,0,SUCCESS
207.91,dlb_bank,LATAM,0,2125,29,0.289,55,1,216,1,0,1,2029,0.932,0,SUCCESS
232.93,dlb_bank,NAM,1,936,6,0.046,192,0,542,1,0,1,1232,0.889,0,FAIL_BANK_VALIDATION
301.31,payoneer,LATAM,0,2083,27,0.067,222,1,717,1,0,1,1261,0.785,0,SUCCESS
114.64,payoneer,MENA,1,2122,18,0.117,183,1,1438,1,0,1,538,0.968,0,SUCCESS
87.53,dlb_bank,SSA,1,250,2,0.087,370,0,1169,1,0,1,959,0.901,0,FAIL_BANK_VALIDATION
144.36,thunes_wallet,SSA,1,1142,11,0.077,336,0,1452,1,0,1,47,0.972,0,SUCCESS
438.97,payoneer,NAM,0,208,1,0.008,284,0,1038,1,0,1,516,0.976,0,FAIL_AMOUNT_LIMIT
374.04,payoneer,EU,1,482,5,0.053,328,0,907,1,0,1,574,0.889,0,SUCCESS
375.1,payoneer,SEA,1,131,2,0.088,251,0,200,1,0,1,2131,0.99,0,FAIL_BANK_VALIDATION
114.54,paypal,NAM,1,1553,16,0.205,43,1,816,1,0,1,579,0.834,0,SUCCESS
218.45,wise,LATAM,0,2086,14,0.083,159,0,579,1,0,1,144,0.839,0,SUCCESS
343.69,paypal,NAM,0,2226,28,0.085,49,1,870,1,0,0,1866,0.946,0,SUCCESS
120.34,wise,SA,0,615,5,0.093,90,0,409,1,0,0,1694,0.449,1,FAIL_NAME_MISMATCH
864.21,dlb_bank,NAM,1,475,4,0.087,183,0,395,1,0,1,2076,0.956,0,FAIL_AMOUNT_LIMIT
592.64,payoneer,EU,0,397,4,0.059,50,0,715,1,0,1,1368,0.98,0,FAIL_AMOUNT_LIMIT
172.13,wise,LATAM,1,1008,13,0.206,247,0,909,1,0,1,1301,0.951,0,SUCCESS
229.33,payoneer,MENA,1,1916,22,0.041,301,1,629,1,0,1,400,0.625,0,SUCCESS
220.34,wise,SA,1,193,2,0.238,285,0,1243,1,0,1,790,0.892,0,SUCCESS
112.87,thunes_wallet,MENA,1,236,0,0.236,17,0,1400,1,1,0,1173,0.862,0,FAIL_BANK_VALIDATION
112.96,thunes_wallet,EU,0,722,10,0.01,59,0,155,1,0,1,803,0.56,1,FAIL_NAME_MISMATCH
519.35,payoneer,NAM,1,705,11,0.052,60,0,349,0,0,1,1658,0.501,1,FAIL_NAME_MISMATCH
704.68,dlb_bank,MENA,1,1558,15,0.447,369,0,161,1,0,1,1836,0.889,0,FAIL_AMOUNT_LIMIT
171.89,payoneer,SA,1,1145,9,0.285,253,0,904,1,0,1,1659,0.989,0,SUCCESS
263.51,dlb_bank,NAM,0,1848,24,0.018,102,1,826,1,0,1,2079,0.819,0,SUCCESS
144.82,paypal,SEA,0,268,2,0.193,262,0,767,1,0,1,1017,0.926,0,SUCCESS
49.34,dlb_bank,NAM,1,2114,22,0.041,25,1,326,1,0,1,1483,0.906,0,SUCCESS
75.79,dlb_bank,LATAM,0,1397,7,0.079,95,0,965,1,0,1,606,0.862,0,SUCCESS
109.19,dlb_bank,LATAM,0,1331,12,0.045,352,0,1417,0,0,1,1124,0.985,0,FAIL_MOP
202.34,thunes_wallet,SSA,1,556,5,0.02,221,0,397,1,0,1,1091,0.988,0,SUCCESS
630.91,wise,SA,1,964,10,0.113,363,0,528,1,1,1,1572,0.747,0,SUCCESS
81.21,thunes_wallet,MENA,1,1298,16,0.163,91,1,1214,1,0,1,795,0.968,0,SUCCESS
164.65,wise,EU,0,1816,12,0.081,168,0,1047,1,0,1,1453,0.974,0,SUCCESS
488.9,wise,MENA,0,455,5,0.022,211,0,860,1,0,1,201,0.709,1,FAIL_NAME_MISMATCH
271.16,ach,LATAM,1,754,8,0.03,145,0,621,1,0,1,780,0.92,0,SUCCESS
75.1,ach,EU,1,1475,21,0.019,135,1,545,1,0,1,583,0.798,0,SUCCESS
163.73,dlb_bank,EU,0,648,2,0.125,117,0,714,1,0,1,1926,0.924,0,SUCCESS
550.69,wire,LATAM,0,1243,13,0.062,194,0,574,1,0,1,1527,0.698,1,SUCCESS
44.17,thunes_wallet,EU,1,2007,22,0.188,266,1,1161,0,0,1,1053,0.44,1,FAIL_NAME_MISMATCH
671.75,payoneer,EU,1,1070,4,0.074,217,0,119,1,1,1,21,0.616,1,SUCCESS
693.1,ach,NAM,0,544,8,0.005,349,0,1475,1,0,1,1410,0.944,0,FAIL_AMOUNT_LIMIT
260.27,dlb_bank,LATAM,0,92,1,0.25,156,0,1220,1,0,1,318,0.727,0,SUCCESS
70.82,wise,EU,1,1142,11,0.146,131,0,1396,1,0,1,1664,0.856,0,FAIL_BANK_VALIDATION
537.71,ach,SEA,1,280,3,0.175,159,0,866,1,0,1,1375,0.683,0,SUCCESS
187.76,thunes_wallet,SEA,0,2379,22,0.003,175,1,1419,1,0,1,749,0.886,0,SUCCESS
609.82,ach,EU,1,2023,28,0.073,363,1,287,1,0,1,1662,0.985,0,SUCCESS
347.42,paypal,SSA,0,2361,24,0.156,82,1,690,1,0,1,1146,0.812,0,SUCCESS
165.64,wire,SA,0,288,2,0.045,248,0,1205,1,0,1,120,0.718,0,SUCCESS
264.98,payoneer,EU,0,381,3,0.013,232,0,632,1,0,1,1920,0.848,0,SUCCESS
521.05,dlb_bank,LATAM,0,316,6,0.031,238,0,860,1,0,1,723,0.968,0,SUCCESS
227.84,ach,LATAM,1,1171,12,0.004,300,0,674,1,0,1,1697,0.858,0,SUCCESS
319.58,dlb_bank,SSA,1,452,5,0.058,273,0,495,1,0,1,1093,0.866,0,FAIL_BANK_VALIDATION
688.39,dlb_bank,SA,0,1588,24,0.087,337,1,754,1,0,1,327,0.831,0,SUCCESS
362.54,wise,NAM,0,1870,28,0.018,285,1,624,1,0,1,700,0.461,1,FAIL_NAME_MISMATCH
355.53,dlb_bank,SA,1,1883,17,0.428,286,1,91,1,0,1,719,0.791,0,SUCCESS
770.0,dlb_bank,SSA,0,1631,23,0.152,126,1,477,1,0,1,505,0.737,1,FAIL_AMOUNT_LIMIT
374.25,payoneer,SEA,0,912,8,0.112,119,0,1408,1,0,1,328,0.899,0,SUCCESS
260.33,ach,SSA,0,326,7,0.011,295,0,949,0,0,1,1342,0.817,0,FAIL_MOP
83.08,dlb_bank,SEA,0,369,3,0.09,93,0,303,1,0,1,519,0.737,0,SUCCESS
587.93,wise,EU,1,1689,20,0.013,28,1,1163,1,0,1,667,0.74,0,SUCCESS
778.64,payoneer,MENA,1,1737,14,0.17,284,0,448,1,1,1,2035,0.984,0,FAIL_AMOUNT_LIMIT
171.77,dlb_bank,EU,1,1048,12,0.043,24,0,337,1,0,1,1390,0.963,0,SUCCESS
543.97,thunes_wallet,LATAM,1,1928,18,0.032,381,1,310,1,0,1,231,0.536,1,FAIL_NAME_MISMATCH
191.3,ach,MENA,1,800,14,0.034,228,0,354,1,0,1,1756,0.873,0,SUCCESS
158.78,dlb_bank,NAM,0,1315,19,0.175,53,1,405,1,0,1,1118,0.81,1,SUCCESS
152.26,thunes_wallet,NAM,0,1327,16,0.184,214,1,45,1,0,1,232,0.913,0,SUCCESS
478.42,dlb_bank,SEA,1,2132,13,0.126,181,0,1194,1,0,1,2039,0.977,0,SUCCESS
206.0,paypal,SEA,0,957,8,0.033,273,0,1291,1,0,1,2000,0.951,0,SUCCESS
496.92,dlb_bank,SSA,1,1990,34,0.268,143,1,757,0,0,1,756,0.849,0,FAIL_MOP
115.47,paypal,EU,0,742,7,0.191,369,0,59,1,0,1,688,0.901,0,SUCCESS
301.73,wise,SSA,1,180,4,0.108,233,0,241,1,0,1,1978,0.885,0,SUCCESS
397.79,ach,NAM,1,1309,19,0.12,132,1,401,0,0,1,1894,0.512,0,FAIL_MOP
334.18,wise,SSA,1,918,7,0.129,47,0,1093,1,0,0,875,0.891,0,FAIL_BANK_VALIDATION
62.79,thunes_wallet,LATAM,1,350,3,0.013,145,0,128,1,0,1,2141,0.889,0,SUCCESS
289.7,dlb_bank,SSA,0,769,9,0.407,86,0,983,1,1,1,427,0.924,0,SUCCESS
571.87,dlb_bank,LATAM,0,1918,28,0.145,398,1,163,1,1,1,1088,0.946,0,SUCCESS
288.24,wise,EU,1,324,2,0.136,174,0,1176,1,0,1,1880,0.95,0,SUCCESS
211.07,ach,MENA,1,844,7,0.079,82,0,1456,1,0,1,631,0.698,1,SUCCESS
741.31,thunes_wallet,LATAM,0,200,2,0.107,335,0,101,1,0,1,502,0.944,0,FAIL_AMOUNT_LIMIT
184.6,paypal,MENA,0,1685,22,0.119,340,1,553,1,0,1,237,0.91,0,SUCCESS
73.79,paypal,EU,1,1098,6,0.169,77,0,1098,1,1,1,1427,0.679,1,FAIL_BANK_VALIDATION
324.1,dlb_bank,NAM,1,262,5,0.132,159,0,290,0,0,1,1414,0.92,0,FAIL_MOP
148.64,wise,LATAM,1,2007,24,0.072,136,1,46,0,0,1,2054,0.839,0,SUCCESS
634.39,paypal,SSA,1,1065,9,0.027,126,0,81,1,0,1,1931,0.83,0,FAIL_AMOUNT_LIMIT
508.11,payoneer,SA,0,1896,22,0.174,284,1,910,1,0,1,1102,0.886,0,SUCCESS
162.08,thunes_wallet,SEA,1,1728,19,0.09,41,1,1318,1,0,1,345,0.549,1,FAIL_NAME_MISMATCH
541.43,wise,NAM,1,1289,18,0.014,231,1,1281,1,0,0,1132,0.565,1,FAIL_NAME_MISMATCH
64.07,thunes_wallet,SEA,0,1046,9,0.073,292,0,1249,1,0,1,185,0.818,0,SUCCESS
635.0,dlb_bank,EU,0,162,3,0.234,24,0,462,1,0,1,1002,0.572,1,FAIL_NAME_MISMATCH
333.34,dlb_bank,MENA,0,1517,20,0.052,299,1,411,1,0,1,1968,0.849,0,SUCCESS
273.41,wise,EU,1,1485,22,0.301,326,1,618,1,0,1,783,0.852,0,SUCCESS
87.74,dlb_bank,EU,1,1245,15,0.016,306,0,879,1,0,1,2180,0.903,0,SUCCESS
252.68,dlb_bank,LATAM,0,520,7,0.068,345,0,760,1,0,1,859,0.563,1,FAIL_NAME_MISMATCH
75.39,paypal,LATAM,1,1857,26,0.275,272,1,703,1,0,1,857,0.69,0,SUCCESS
107.88,paypal,MENA,0,594,13,0.184,301,0,1302,1,0,1,225,0.912,0,SUCCESS
340.67,payoneer,SSA,1,2170,11,0.338,34,0,653,1,0,1,1702,0.53,1,FAIL_NAME_MISMATCH
671.93,thunes_wallet,SSA,1,510,4,0.165,370,0,1459,0,0,1,1577,0.902,0,FAIL_MOP
230.93,ach,EU,1,613,10,0.098,50,0,608,0,0,0,1815,0.909,0,SUCCESS
178.48,dlb_bank,SSA,1,1663,13,0.086,352,0,241,1,0,1,281,0.754,0,SUCCESS
335.41,payoneer,EU,1,55,1,0.21,65,0,389,1,0,1,315,0.75,0,SUCCESS
496.48,wise,SSA,0,1191,12,0.106,239,0,1391,1,0,1,2183,0.902,0,SUCCESS
589.15,wire,LATAM,1,807,12,0.089,367,0,353,1,0,1,440,0.977,0,SUCCESS
713.75,wise,LATAM,1,721,11,0.127,88,0,572,1,0,1,1231,0.862,0,FAIL_AMOUNT_LIMIT
110.86,dlb_bank,NAM,1,867,8,0.008,334,0,1426,1,0,1,1604,0.949,0,FAIL_MOP
446.79,paypal,LATAM,1,1032,13,0.108,185,0,1245,1,0,1,1670,0.869,0,FAIL_MOP
158.77,paypal,NAM,0,2271,18,0.051,193,1,1189,1,1,1,1561,0.882,0,SUCCESS
466.1,payoneer,EU,0,306,5,0.269,392,0,378,1,0,1,1067,0.995,0,SUCCESS
205.94,paypal,NAM,1,2302,25,0.065,207,1,940,1,0,1,925,0.94,0,SUCCESS
712.73,dlb_bank,SSA,1,780,9,0.061,276,0,1085,1,0,0,712,0.811,0,FAIL_BANK_VALIDATION
160.25,payoneer,SEA,1,1439,19,0.063,377,1,132,1,0,1,1907,0.717,0,SUCCESS
345.92,thunes_wallet,EU,1,1181,10,0.098,200,0,278,1,0,1,228,0.669,1,SUCCESS
380.98,ach,NAM,1,1229,10,0.165,369,0,874,1,0,0,1084,0.958,0,FAIL_BANK_VALIDATION
135.87,wise,SSA,1,41,0,0.283,85,0,854,1,0,1,1287,0.839,0,FAIL_BANK_VALIDATION
254.39,dlb_bank,NAM,1,2092,26,0.088,27,1,1341,0,1,0,910,0.898,0,SUCCESS
112.16,wise,SEA,1,58,0,0.222,145,0,391,1,0,1,996,0.531,1,FAIL_NAME_MISMATCH
173.5,thunes_wallet,NAM,1,2179,18,0.169,57,1,1470,1,0,1,1911,0.908,0,SUCCESS
625.67,wire,EU,1,1840,17,0.101,85,1,938,1,0,1,517,0.89,0,SUCCESS
312.04,payoneer,LATAM,0,2217,32,0.026,373,1,428,0,0,1,231,0.919,0,SUCCESS
81.03,payoneer,NAM,1,1527,23,0.066,76,1,1453,1,0,1,60,0.684,1,SUCCESS
244.85,wise,EU,0,1464,20,0.206,107,1,1296,1,1,1,1461,0.829,0,SUCCESS
328.44,wise,EU,1,807,12,0.071,54,0,1169,1,0,1,122,0.996,0,SUCCESS
216.12,ach,MENA,1,2117,24,0.106,212,1,381,1,0,1,2146,0.845,0,SUCCESS
443.97,wise,SA,1,1334,22,0.21,285,1,1197,1,0,1,1097,0.918,0,SUCCESS
232.22,dlb_bank,EU,0,1558,20,0.009,117,1,952,1,0,1,430,0.986,0,SUCCESS
51.48,paypal,SEA,1,1906,23,0.124,295,1,355,1,0,0,902,0.815,0,SUCCESS
387.08,dlb_bank,NAM,1,2331,22,0.06,57,1,738,1,0,1,2031,0.883,0,SUCCESS
250.88,wise,LATAM,0,1202,21,0.008,292,1,1374,1,0,1,225,0.962,0,SUCCESS
415.55,payoneer,LATAM,1,2323,25,0.053,374,1,250,1,0,1,1815,0.645,0,SUCCESS
127.33,paypal,EU,0,800,9,0.174,188,0,354,1,0,1,1642,0.442,1,FAIL_NAME_MISMATCH
844.24,dlb_bank,SEA,0,1393,18,0.028,300,1,203,1,0,1,432,0.968,0,FAIL_AMOUNT_LIMIT
247.48,payoneer,MENA,0,617,5,0.203,82,0,864,0,0,1,1591,0.753,0,FAIL_MOP
258.66,dlb_bank,NAM,1,478,7,0.138,289,0,709,1,0,1,1983,0.844,0,SUCCESS
289.37,payoneer,EU,1,1338,18,0.143,194,1,934,1,0,1,938,0.996,0,SUCCESS
372.21,payoneer,SEA,0,2376,25,0.105,305,1,3,1,0,1,443,0.89,0,SUCCESS
691.59,thunes_wallet,SA,0,1291,17,0.169,96,1,907,1,1,1,1043,0.831,0,SUCCESS
412.14,wise,SSA,1,446,6,0.021,134,0,1494,1,0,1,1093,0.741,1,SUCCESS
146.8,thunes_wallet,SEA,1,2288,25,0.194,36,1,1087,1,0,1,2182,0.891,0,SUCCESS
346.24,wire,SA,0,1859,12,0.148,214,0,581,1,0,1,1361,0.947,0,SUCCESS
324.4,wise,MENA,0,1346,6,0.057,27,0,85,0,0,1,320,0.905,0,FAIL_MOP
42.1,wise,SSA,1,828,7,0.108,311,0,461,0,0,1,1040,0.773,1,FAIL_MOP
157.45,dlb_bank,EU,1,1768,16,0.102,312,1,1228,1,0,1,7,0.875,0,SUCCESS
238.38,wise,EU,0,2135,17,0.153,224,1,1485,0,0,1,1613,0.98,0,SUCCESS
331.55,dlb_bank,SSA,1,203,0,0.048,2,0,266,1,0,0,2058,0.974,0,FAIL_BANK_VALIDATION
772.03,ach,SA,0,85,0,0.101,70,0,865,1,0,1,245,0.973,0,FAIL_AMOUNT_LIMIT
206.37,wise,EU,0,2274,24,0.111,150,1,283,1,0,1,2112,0.75,0,SUCCESS
152.47,ach,EU,1,762,4,0.242,338,0,1286,1,0,1,2019,0.898,0,FAIL_MOP
491.71,dlb_bank,NAM,1,955,14,0.285,149,0,1473,1,0,1,436,0.984,0,SUCCESS
259.98,payoneer,MENA,1,1481,24,0.079,37,1,269,0,0,1,2039,0.966,0,FAIL_MOP
307.95,payoneer,LATAM,1,108,1,0.339,234,0,564,0,0,1,658,0.736,0,FAIL_MOP
120.47,payoneer,SEA,1,316,3,0.08,367,0,825,1,0,1,140,0.936,0,SUCCESS
44.79,paypal,EU,1,520,11,0.082,65,0,425,1,0,1,1188,0.989,0,SUCCESS
369.57,dlb_bank,SSA,1,529,7,0.049,212,0,213,1,0,1,1275,0.756,0,FAIL_MOP
235.73,payoneer,SSA,0,1947,22,0.262,135,1,1417,1,0,1,2063,0.8,0,SUCCESS
306.3,dlb_bank,LATAM,0,504,7,0.056,108,0,909,1,0,1,935,0.76,0,SUCCESS
254.69,wise,NAM,0,801,1,0.05,230,0,49,1,0,1,151,0.903,0,SUCCESS
274.1,paypal,EU,0,812,11,0.171,193,0,461,1,0,1,487,0.781,0,SUCCESS
140.8,thunes_wallet,MENA,0,2386,34,0.095,105,1,860,1,0,1,335,0.972,0,SUCCESS
752.49,ach,NAM,1,2310,29,0.05,94,1,759,1,0,1,80,0.983,0,SUCCESS
1080.81,ach,NAM,0,2273,21,0.037,213,1,488,1,0,1,1698,0.948,0,FAIL_AMOUNT_LIMIT
240.96,wise,LATAM,1,2079,26,0.093,184,1,92,1,0,1,280,0.549,1,FAIL_NAME_MISMATCH
332.9,dlb_bank,EU,1,1227,14,0.206,323,0,868,1,0,1,1201,0.966,0,FAIL_BANK_VALIDATION
265.94,dlb_bank,SEA,1,1570,14,0.056,168,0,885,1,0,1,1970,0.465,1,FAIL_NAME_MISMATCH
469.76,dlb_bank,SEA,0,1939,22,0.048,118,1,1418,1,1,1,1033,0.781,0,SUCCESS
662.17,payoneer,SA,0,1500,22,0.054,53,1,1493,1,0,1,773,0.953,0,SUCCESS
417.31,paypal,SEA,0,55,3,0.197,355,0,998,1,0,1,1911,0.914,0,SUCCESS
